PAYMENT_ID;PAY_STAMP;DEMAND
14248551;03.11.2023 10:18;37605389
14257908;03.11.2023 17:53;36994596
14263919;03.11.2023 0:00;37166976
14177876;30.10.2023 15:11;33951118
14259106;03.11.2023 19:15;35700794
14232805;02.11.2023 16:56;36544232
14253865;03.11.2023 14:19;37109884
14260086;03.11.2023 20:21;36810619
14217551;01.11.2023 21:18;38206215
14260223;03.11.2023 20:38;36287397
14261049;03.11.2023 21:35;34761262
14254888;03.11.2023 15:12;36763050
14261439;03.11.2023 22:09;35779789
14261211;03.11.2023 21:49;36873464
14234724;02.11.2023 20:12;36646338
14250282;03.11.2023 11:24;37397798
14253918;03.11.2023 14:23;36638056
14197914;31.10.2023 19:19;36368983
14287592;02.11.2023 0:00;37760316
14253977;03.11.2023 14:25;37128533
14180642;30.10.2023 19:12;37267068
14227099;02.11.2023 7:21;36492565
14261757;03.11.2023 22:36;37074472
14254078;03.11.2023 14:32;35483169
14174325;30.10.2023 9:32;37775565
14174338;30.10.2023 9:28;37177200
14229186;02.11.2023 10:35;36844113
14154502;29.10.2023 7:15;37691401
14178931;30.10.2023 16:49;36735400
14123994;26.10.2023 19:23;37128732
14124264;26.10.2023 20:01;35486660
14142826;27.10.2023 17:04;37370024
14154309;29.10.2023 5:19;37150811
14180475;30.10.2023 19:02;35985096
14136062;26.10.2023 0:00;34469333
14214765;01.11.2023 16:46;37417354
14214768;01.11.2023 16:46;37362246
14124267;26.10.2023 20:01;36539841
14154426;29.10.2023 6:40;34530020
14215342;01.11.2023 17:37;37555975
14144183;27.10.2023 19:04;37307052
14179598;30.10.2023 17:45;37817408
14181008;30.10.2023 19:50;37454104
14156290;29.10.2023 12:33;35088016
14211322;01.11.2023 10:23;37137691
14211485;01.11.2023 11:07;37215346
14195987;31.10.2023 16:26;36106987
14219581;02.11.2023 6:23;37309883
14198726;31.10.2023 20:29;35337450
14198738;31.10.2023 20:37;37785846
14198739;31.10.2023 20:37;36865394
14125422;26.10.2023 21:41;37135441
14124690;26.10.2023 20:55;36212038
14125268;26.10.2023 21:29;37605047
14216106;01.11.2023 18:51;36231495
14212282;01.11.2023 12:25;37181963
14212288;01.11.2023 12:26;36917624
14118307;26.10.2023 9:35;36924598
14199279;31.10.2023 21:21;37494059
14212830;01.11.2023 13:21;35416044
14139440;27.10.2023 12:14;37265020
14147933;28.10.2023 8:08;35417993
14234511;02.11.2023 19:48;37749129
14178154;30.10.2023 15:37;37639338
14230937;02.11.2023 13:46;37609256
14199866;31.10.2023 22:29;36595232
14127244;27.10.2023 6:41;34598330
14182628;30.10.2023 23:04;36193245
14217466;01.11.2023 21:12;37001390
14234706;02.11.2023 20:10;37786081
14234720;02.11.2023 20:11;37475386
14159260;29.10.2023 20:40;36507498
14197431;31.10.2023 18:35;36333036
14197540;31.10.2023 18:47;36608619
14212858;01.11.2023 13:24;36542880
14236922;03.11.2023 3:58;37817010
14135938;27.10.2023 0:00;37152794
14182922;31.10.2023 0:30;38292942
14197664;31.10.2023 19:00;37655404
14176719;30.10.2023 13:34;37689257
14200921;01.11.2023 2:35;37622043
14141036;27.10.2023 14:31;34734649
14121326;26.10.2023 14:59;36522146
14193117;31.10.2023 11:37;36625279
14197761;31.10.2023 19:08;37790760
14235388;02.11.2023 21:19;38235805
14215485;01.11.2023 17:52;36494051
14159781;29.10.2023 21:39;35322622
14198217;31.10.2023 19:47;36824125
14201175;01.11.2023 4:39;35073230
14177618;30.10.2023 14:49;37426086
14180024;30.10.2023 18:21;37091835
14193451;31.10.2023 12:15;34993064
14236149;02.11.2023 23:15;37743459
14196497;31.10.2023 17:16;35883305
14154078;29.10.2023 1:44;37074189
14160274;29.10.2023 23:42;35603822
14175730;30.10.2023 11:54;35775478
14180053;30.10.2023 18:24;36600770
14189354;31.10.2023 7:22;34778707
14198950;31.10.2023 21:01;37748341
14214712;01.11.2023 16:41;34857687
14212023;01.11.2023 12:02;37796099
14232657;02.11.2023 16:43;38102152
14137542;27.10.2023 9:25;36444518
14137547;27.10.2023 9:26;37903041
14198328;31.10.2023 19:59;36614222
14198445;31.10.2023 20:08;37083839
14212678;01.11.2023 13:09;37997882
14213699;01.11.2023 14:52;37534052
14257544;03.11.2023 17:30;37827412
14199416;31.10.2023 21:36;37683398
14228517;02.11.2023 9:15;35418480
14234838;02.11.2023 20:25;37657624
14228619;02.11.2023 9:18;36914622
14235436;02.11.2023 21:18;37277971
14235447;02.11.2023 21:22;38235805
14200388;01.11.2023 0:06;37168046
14216298;01.11.2023 19:08;37212258
14255915;03.11.2023 16:05;35890144
14250519;03.11.2023 11:37;37473087
14256283;03.11.2023 16:23;36489628
14121322;26.10.2023 15:00;37918540
14142434;27.10.2023 16:33;36916073
14176992;30.10.2023 14:05;37818324
14194860;31.10.2023 14:22;37412353
14218184;01.11.2023 22:44;35217248
14230187;02.11.2023 12:23;36736206
14237105;01.11.2023 0:00;36167736
14261847;03.11.2023 22:44;35671713
14142790;27.10.2023 17:01;36824241
14150545;28.10.2023 14:47;37806455
14150546;28.10.2023 14:48;37724353
14194914;31.10.2023 14:29;36604640
14250231;03.11.2023 11:13;37175062
14122381;26.10.2023 16:49;37416541
14158960;29.10.2023 19:45;37644205
14178341;30.10.2023 15:56;35867673
14143114;27.10.2023 17:24;36665513
14144014;27.10.2023 18:52;36950884
14178581;30.10.2023 16:18;37661534
14195365;31.10.2023 15:20;34724036
14287586;01.11.2023 0:00;37053893
14159803;29.10.2023 21:42;35431051
14259240;03.11.2023 19:25;37710838
14219649;02.11.2023 6:42;37105115
14254721;03.11.2023 15:00;37382187
14254735;03.11.2023 15:05;36869411
14254745;03.11.2023 15:06;36487123
14146306;27.10.2023 23:04;35068902
14262263;03.11.2023 23:37;37246079
14262266;03.11.2023 23:40;37373852
14246828;03.11.2023 8:37;38034504
14147108;28.10.2023 4:46;36804612
14244261;02.11.2023 0:00;37403551
14142587;27.10.2023 16:46;36380791
14142699;27.10.2023 16:55;35970613
14254207;03.11.2023 14:37;36468442
14201700;01.11.2023 7:18;37016025
14227338;02.11.2023 8:16;37705383
14259047;03.11.2023 19:12;37074472
14259264;03.11.2023 19:27;35686500
14259392;03.11.2023 19:37;36388247
14149981;28.10.2023 13:25;37887836
14250198;03.11.2023 11:20;36362844
14259446;03.11.2023 19:42;37603801
14259582;03.11.2023 19:52;37696641
14123562;26.10.2023 18:48;37175493
14123965;26.10.2023 19:22;36119013
14150573;28.10.2023 14:52;37687552
14216952;01.11.2023 0:00;36650685
14255511;03.11.2023 15:43;35348406
14137935;27.10.2023 10:07;37634984
14150904;28.10.2023 15:41;36043908
14155488;29.10.2023 10:31;36436164
14251163;03.11.2023 0:00;36843011
14210140;01.11.2023 8:25;36829703
14210239;01.11.2023 8:38;37041800
14252391;03.11.2023 13:11;36369777
14124843;26.10.2023 21:05;38162613
14210683;01.11.2023 9:26;37309324
14218281;01.11.2023 23:07;38088443
14151271;28.10.2023 16:24;36221743
14251832;03.11.2023 12:41;36369347
14252183;03.11.2023 13:01;36643992
14218635;02.11.2023 0:59;35696255
14233760;02.11.2023 18:35;38193398
14142575;27.10.2023 16:42;36885938
14246643;03.11.2023 8:23;35786188
14258198;03.11.2023 18:15;37253581
14262074;03.11.2023 23:12;35777569
14246961;03.11.2023 8:46;36122517
14247020;03.11.2023 8:49;36310116
14259483;03.11.2023 19:44;37484173
14136537;27.10.2023 8:37;35705842
14219377;02.11.2023 5:50;37715847
14152565;28.10.2023 19:47;35571260
14151630;28.10.2023 17:19;37251827
14126572;27.10.2023 0:00;36108636
14158834;29.10.2023 19:22;36914261
14121537;26.10.2023 15:20;36918209
14148614;28.10.2023 10:12;38313120
14226596;01.11.2023 0:00;36399649
14246733;03.11.2023 8:30;37630974
14018414;20.10.2023 10:05;36783862
14038318;22.10.2023 9:50;37098016
14041166;22.10.2023 17:09;37068681
14041167;22.10.2023 17:09;37662683
14086474;25.10.2023 7:02;37132088
13930411;15.10.2023 21:23;37253985
13970408;17.10.2023 16:12;35515333
13973763;17.10.2023 21:22;37335581
14030866;21.10.2023 10:47;37651075
14022571;20.10.2023 15:01;37678529
14025856;20.10.2023 19:08;37666461
14025879;20.10.2023 19:09;37399460
14008779;20.10.2023 6:17;37533487
14018296;20.10.2023 9:52;35211931
14020890;20.10.2023 13:00;35775126
14022979;20.10.2023 15:25;36461641
14095582;25.10.2023 10:54;36434709
14021365;20.10.2023 13:33;37482821
14026468;20.10.2023 20:03;37537300
13988227;18.10.2023 0:00;34671429
14023396;20.10.2023 16:01;36305101
13947685;16.10.2023 10:23;37087117
14037520;21.10.2023 0:00;37816515
13955375;16.10.2023 20:24;35883841
14028094;20.10.2023 22:38;36783109
13975316;18.10.2023 0:00;36039358
13986277;18.10.2023 14:56;36279792
14037521;21.10.2023 0:00;37816515
14039775;22.10.2023 13:35;37637650
13936576;16.10.2023 8:07;36708812
14088938;24.10.2023 0:00;36540554
13969336;17.10.2023 0:00;35257895
14086383;25.10.2023 6:38;37516200
13929560;15.10.2023 19:52;35282874
13924949;15.10.2023 10:03;36515017
13942885;16.10.2023 0:00;36859417
14017570;20.10.2023 8:40;37174193
13938676;16.10.2023 0:00;36047615
14078131;24.10.2023 9:59;36925409
14027727;20.10.2023 21:41;35495013
14038440;22.10.2023 10:08;35863338
13990321;18.10.2023 21:33;37828581
13990444;18.10.2023 21:42;37548263
14067162;23.10.2023 18:35;36703663
14017081;20.10.2023 0:00;35018749
14042366;22.10.2023 20:02;37674950
14029481;20.10.2023 0:00;35930282
14042958;22.10.2023 21:17;37949441
14067902;23.10.2023 19:54;34681277
14067978;23.10.2023 20:01;35486660
14029940;21.10.2023 8:27;34888891
14041572;22.10.2023 18:04;37551811
14041573;22.10.2023 18:04;36773371
14033267;21.10.2023 15:33;36316497
14030315;21.10.2023 9:35;37210437
14037505;21.10.2023 0:00;37203462
14022658;20.10.2023 15:05;36377071
14076596;23.10.2023 0:00;36693746
13926241;15.10.2023 12:50;37825910
14068803;23.10.2023 21:22;37555461
14038250;22.10.2023 9:37;37653802
14024192;20.10.2023 16:58;37244676
14047242;23.10.2023 0:00;37140226
13985814;18.10.2023 14:01;37324734
14025011;20.10.2023 18:00;37088621
14025149;20.10.2023 18:10;37193289
14064945;23.10.2023 14:50;37114388
14060885;23.10.2023 0:00;36341287
14008321;20.10.2023 3:33;34484031
14025921;20.10.2023 19:11;36896343
14033029;21.10.2023 15:01;37450300
14068119;23.10.2023 20:16;36381212
14063648;23.10.2023 12:32;35864986
14063721;23.10.2023 12:41;36194553
13988966;18.10.2023 19:21;36140327
14066318;23.10.2023 17:07;37040993
14034753;21.10.2023 19:01;35234818
14036262;21.10.2023 22:00;35936126
14060915;23.10.2023 8:19;36692544
14035607;21.10.2023 21:01;37570995
13951953;16.10.2023 15:50;36274548
14036760;22.10.2023 0:15;37065603
14027619;20.10.2023 21:35;37658420
14077142;23.10.2023 0:00;36478545
14077920;24.10.2023 9:26;36219247
14019048;20.10.2023 10:55;35596986
14019660;20.10.2023 11:35;36764744
14039744;22.10.2023 13:30;36685117
14040185;22.10.2023 14:40;35681940
13926088;15.10.2023 12:28;36323973
13932604;16.10.2023 7:07;35847924
14019217;20.10.2023 11:06;35763278
14019945;20.10.2023 11:54;37583528
14040672;22.10.2023 16:02;37444637
13926831;15.10.2023 14:07;37541642
13969095;17.10.2023 14:01;37290186
14063389;23.10.2023 11:59;36315418
14077793;24.10.2023 9:18;36586869
14020541;20.10.2023 12:34;35662301
14041328;22.10.2023 17:33;37097240
14063804;23.10.2023 12:50;36255560
14038636;22.10.2023 10:36;37192859
14021086;20.10.2023 13:15;37036905
14026812;20.10.2023 20:37;35595199
14036085;21.10.2023 21:38;37572100
13952152;16.10.2023 16:07;37560833
14020985;20.10.2023 13:06;36193350
14027493;20.10.2023 21:27;35250646
14027494;20.10.2023 21:27;37679481
14027542;20.10.2023 21:29;35158121
14063167;23.10.2023 11:31;36440947
14076295;23.10.2023 0:00;37298661
14041992;22.10.2023 19:08;36502981
14064458;23.10.2023 14:02;36872789
14064810;23.10.2023 14:33;37081094
14064852;23.10.2023 14:39;36488334
14080005;24.10.2023 13:39;36580094
14080009;24.10.2023 13:39;35236571
14039737;22.10.2023 13:29;35883383
14021257;20.10.2023 13:26;36321823
14067501;23.10.2023 19:08;37541720
14065162;23.10.2023 15:13;36080905
14080463;24.10.2023 14:31;36289802
14080587;24.10.2023 14:44;36576882
14066559;23.10.2023 17:28;35807233
14080822;24.10.2023 15:11;35801053
14041399;22.10.2023 17:43;35997791
14023840;20.10.2023 16:31;35911663
14041641;22.10.2023 18:16;37476771
14044630;23.10.2023 5:31;34838864
13956607;16.10.2023 0:00;35892043
14067581;23.10.2023 19:10;35881171
14033627;21.10.2023 16:23;36523215
14022275;20.10.2023 14:37;36079591
14022279;20.10.2023 14:38;34699451
14068233;23.10.2023 20:31;36035639
14068489;23.10.2023 21:05;37270778
14024755;20.10.2023 17:36;36986735
14032839;21.10.2023 14:34;36846810
14064419;23.10.2023 13:58;36542499
14077523;24.10.2023 8:32;35544361
14023355;20.10.2023 15:58;35969790
13974680;17.10.2023 23:41;36382331
14078266;24.10.2023 10:17;35961277
14025619;20.10.2023 18:54;37225148
14079775;24.10.2023 13:15;36917461
14064778;23.10.2023 14:28;36139038
14065884;23.10.2023 16:27;37010532
14096200;25.10.2023 11:40;36831459
14105654;25.10.2023 22:11;35893420
14105867;25.10.2023 22:27;35308640
14081931;24.10.2023 17:10;35374200
14095347;25.10.2023 0:37;37697503
14095350;25.10.2023 10:32;35781326
14106671;26.10.2023 0:03;36852241
14106672;26.10.2023 0:03;35803800
14106825;26.10.2023 0:20;36607149
14034327;21.10.2023 17:54;35644855
13955868;16.10.2023 21:10;37083970
14099128;25.10.2023 15:13;36017738
14106163;25.10.2023 22:53;37501841
14060948;23.10.2023 8:30;37203304
14067105;23.10.2023 18:27;35610973
14082661;24.10.2023 18:26;36834942
14104137;25.10.2023 20:35;35704635
14018214;20.10.2023 9:43;36506667
14027342;20.10.2023 21:17;36456996
14099145;25.10.2023 15:13;35585433
14099163;25.10.2023 15:14;36363592
14103090;25.10.2023 19:28;37581641
14103424;25.10.2023 19:49;36615377
14106323;25.10.2023 23:14;35423081
14027514;20.10.2023 21:27;37197079
14027602;20.10.2023 21:34;37828581
14108887;25.10.2023 0:00;37988277
14040209;22.10.2023 14:45;36470963
14068225;23.10.2023 20:34;37459206
14096298;25.10.2023 11:49;35389194
14105168;25.10.2023 21:37;37411754
13990255;18.10.2023 21:28;37479420
14067639;23.10.2023 19:18;36087632
14103669;25.10.2023 20:06;36166621
14035997;21.10.2023 21:30;37721421
14096894;25.10.2023 12:33;37498658
14069736;23.10.2023 23:57;36880900
14084550;24.10.2023 21:38;34589316
14105702;25.10.2023 22:15;37375214
14113616;26.10.2023 9:17;37633173
14021774;20.10.2023 14:01;36416725
14036819;22.10.2023 0:36;34908698
14097036;25.10.2023 12:43;35632000
14103996;25.10.2023 20:26;37228014
14107211;26.10.2023 1:09;35899251
14105837;25.10.2023 22:25;36960861
14062214;23.10.2023 9:39;34657871
14062839;23.10.2023 10:58;37222390
14107013;26.10.2023 0:45;36989907
14062442;23.10.2023 10:10;36858000
14078270;24.10.2023 10:15;36267531
14107228;26.10.2023 1:14;36485021
14097680;25.10.2023 13:26;37232140
14101093;25.10.2023 17:27;35775380
14107828;26.10.2023 3:34;36947129
14044632;23.10.2023 5:31;37212140
14064558;23.10.2023 14:13;36029939
14099780;25.10.2023 16:04;36156731
14024941;20.10.2023 17:52;36494992
13986000;18.10.2023 0:00;35107901
14006937;19.10.2023 21:22;37516563
14063493;23.10.2023 12:13;37224535
14101303;25.10.2023 17:40;36613940
14065015;23.10.2023 15:00;37918540
14101610;25.10.2023 17:59;36023301
14101637;25.10.2023 18:00;37392220
14031896;21.10.2023 13:02;34939423
14040286;22.10.2023 14:58;34308763
14063694;23.10.2023 12:31;36064937
14095418;25.10.2023 10:40;37594514
14108054;26.10.2023 5:02;36533657
14065337;23.10.2023 15:29;36986074
14080098;24.10.2023 13:51;37114533
14025539;20.10.2023 18:48;37340185
14098235;25.10.2023 14:08;37715938
14098241;25.10.2023 14:09;36564920
14105351;25.10.2023 21:49;36717980
13972346;17.10.2023 19:11;37519581
13993473;19.10.2023 9:11;37041599
14081466;24.10.2023 16:25;37546449
14102794;25.10.2023 19:13;36691820
14032391;21.10.2023 13:29;35369545
14032396;21.10.2023 13:31;35837057
14096180;25.10.2023 11:39;35501565
14098930;25.10.2023 15:01;37079961
14098934;25.10.2023 15:01;36505641
14102358;25.10.2023 18:47;37256465
14102445;25.10.2023 18:53;37626275
14105578;25.10.2023 22:05;37054460
14105637;25.10.2023 22:10;37013680
14085992;25.10.2023 5:36;35764947
14100884;25.10.2023 17:08;35739216
14024099;20.10.2023 16:46;34427147
14030402;21.10.2023 9:49;37244584
14101432;25.10.2023 17:45;36409998
14101937;25.10.2023 18:22;37730859
14102337;25.10.2023 18:46;37951425
14102780;25.10.2023 19:12;36812340
14103019;25.10.2023 19:24;37243120
14103659;25.10.2023 20:05;37187955
14095328;25.10.2023 10:31;36676751
14105798;25.10.2023 22:22;36885100
14031370;21.10.2023 11:50;36129289
14078679;24.10.2023 10:59;37381031
14099538;25.10.2023 15:45;36695075
14103606;25.10.2023 20:02;37175515
14078974;24.10.2023 11:35;35294255
14097633;25.10.2023 13:20;35701074
14099718;25.10.2023 16:00;37443600
14103224;25.10.2023 19:30;36786934
14025206;20.10.2023 18:15;36880830
14079531;24.10.2023 12:45;35873582
14085822;25.10.2023 4:29;37139201
14099850;25.10.2023 16:09;36468021
14106699;26.10.2023 0:07;36111780
14106790;26.10.2023 0:18;36008081
14041000;22.10.2023 16:55;36974576
14041376;22.10.2023 17:39;36483301
14097878;25.10.2023 13:41;36108500
14099869;25.10.2023 16:10;36758835
14107260;26.10.2023 1:17;37205540
14107774;26.10.2023 0:00;35085722
14095484;25.10.2023 10:46;37039769
13944893;15.10.2023 0:00;35827109
13944908;16.10.2023 0:00;37386915
14105070;25.10.2023 21:28;36892286
14105080;25.10.2023 21:32;37479804
14105085;25.10.2023 21:32;37455007
14104352;25.10.2023 20:51;36167360
14108474;26.10.2023 6:35;37853641
13927209;15.10.2023 15:01;37514488
14080756;24.10.2023 15:05;36480031
14096496;25.10.2023 12:05;37213866
14108927;25.10.2023 0:00;34704618
14108576;26.10.2023 7:02;36878740
14081308;24.10.2023 16:08;37974430
14099221;25.10.2023 15:19;37379973
14064322;23.10.2023 13:48;37639604
14096508;25.10.2023 12:06;35651486
14103156;25.10.2023 19:32;36128246
14006856;19.10.2023 21:17;37879580
14081522;24.10.2023 16:30;36774931
14097235;25.10.2023 13:00;37442147
14097240;25.10.2023 13:00;35650440
14108033;26.10.2023 4:49;37546968
14103350;25.10.2023 19:44;37424020
14105361;25.10.2023 21:50;36691421
14103712;25.10.2023 20:08;37297381
14105993;25.10.2023 22:37;37335599
14082191;24.10.2023 17:40;37229603
14036125;21.10.2023 21:41;37712701
14081793;24.10.2023 17:00;37455917
14100390;25.10.2023 16:49;37471812
14105051;25.10.2023 21:30;37555461
14105057;25.10.2023 21:30;37544700
14105091;25.10.2023 21:32;37227281
14105098;25.10.2023 21:33;37424200
14105180;25.10.2023 21:38;37211900
14105280;25.10.2023 21:45;37139000
14101000;25.10.2023 17:22;37836260
14101030;25.10.2023 17:24;35520261
14101032;25.10.2023 17:24;37477681
14027646;20.10.2023 21:36;37100403
14027659;20.10.2023 21:37;37670344
14105852;25.10.2023 22:26;37097441
14106181;25.10.2023 22:55;36902220
14107513;26.10.2023 1:54;35688440
14100268;25.10.2023 16:38;37283707
14100270;25.10.2023 16:38;36793740
14022550;20.10.2023 15:00;37821940
14105441;25.10.2023 21:54;34933343
14106481;25.10.2023 23:39;37186140
14106483;25.10.2023 23:39;35048961
14008177;20.10.2023 2:20;36537908
14013265;19.10.2023 0:00;37151132
14101130;25.10.2023 17:29;37089601
14100729;25.10.2023 17:08;37361627
14107605;26.10.2023 2:05;36395895
14103470;25.10.2023 19:53;35955140
14069833;24.10.2023 0:26;37521608
14083790;24.10.2023 20:34;36373449
14083983;24.10.2023 20:59;36665881
14106220;25.10.2023 23:00;36419251
14106464;25.10.2023 23:37;35741120
14107451;26.10.2023 1:44;36574084
14107645;26.10.2023 0:00;37118405
14103919;25.10.2023 20:20;35705995
14103927;25.10.2023 20:21;37843241
14100621;25.10.2023 17:03;37604260
14100747;25.10.2023 17:07;37640243
14101706;25.10.2023 18:04;37361627
14023319;20.10.2023 15:56;35781762
14029413;20.10.2023 0:00;37253547
14029439;20.10.2023 0:00;35829039
14095272;25.10.2023 10:25;37164246
14104251;25.10.2023 20:43;35584993
14104257;25.10.2023 20:43;35869856
14106281;25.10.2023 23:06;36147587
13989170;18.10.2023 19:47;36885103
14098168;25.10.2023 14:03;36433781
14100766;25.10.2023 17:10;36872501
14101753;25.10.2023 18:07;37614263
14029555;20.10.2023 0:00;35829039
14084292;24.10.2023 21:20;37792503
14084424;24.10.2023 21:29;35158121
14095639;25.10.2023 10:58;37357097
14097316;25.10.2023 13:03;35258779
14097323;25.10.2023 13:04;37755026
14107318;26.10.2023 1:25;37754735
14107531;26.10.2023 1:56;36819980
14018997;20.10.2023 10:49;37416333
14063307;23.10.2023 11:50;34402943
14020366;20.10.2023 12:19;35359596
14026224;20.10.2023 19:39;37671867
14020610;20.10.2023 12:40;35544146
14020635;20.10.2023 12:42;36015602
14019256;20.10.2023 11:09;35833577
14034056;21.10.2023 17:10;37258501
14042551;22.10.2023 20:33;36019339
13951248;16.10.2023 14:52;35697071
13951410;16.10.2023 15:05;35139738
14027014;20.10.2023 20:59;34894079
14019436;20.10.2023 11:01;34864896
14027566;20.10.2023 21:31;37111300
14034895;21.10.2023 19:10;37583140
14065230;23.10.2023 0:00;37357648
14084489;24.10.2023 21:34;36937249
13929640;15.10.2023 20:01;37951202
14022241;20.10.2023 14:35;35988383
14036114;21.10.2023 21:40;37352461
14002561;19.10.2023 14:01;37043721
13972892;17.10.2023 20:07;37524354
14006390;19.10.2023 20:24;37314728
14021483;20.10.2023 13:42;36697067
14028108;20.10.2023 22:40;35809703
14036023;21.10.2023 21:32;35383521
14044051;23.10.2023 0:00;36512351
14066845;23.10.2023 17:58;36838700
14067421;23.10.2023 19:03;37920806
14067512;23.10.2023 19:09;37696641
14023684;20.10.2023 16:19;37605586
14021744;20.10.2023 13:59;34627082
14021852;20.10.2023 14:09;35630063
14068728;23.10.2023 21:19;37784489
14069017;23.10.2023 21:37;36276967
14069036;23.10.2023 21:38;37480661
14069037;23.10.2023 21:38;37548855
14069081;23.10.2023 21:41;35745360
14074941;24.10.2023 7:42;36515986
14077612;24.10.2023 8:44;36480379
14017641;20.10.2023 8:44;35886129
13974059;17.10.2023 21:41;37503641
14018029;20.10.2023 9:23;36035502
14004389;19.10.2023 17:07;36030780
14007139;19.10.2023 21:39;35971701
14038160;22.10.2023 9:19;34807223
14038167;22.10.2023 9:22;37669202
14082068;24.10.2023 17:24;37217664
14086136;25.10.2023 0:00;37620163
14012220;20.10.2023 7:12;37407673
14084769;24.10.2023 22:06;35495013
13955982;16.10.2023 21:16;37951283
14025156;20.10.2023 18:08;37088087
14039177;22.10.2023 12:00;37206146
13931671;16.10.2023 0:00;37423304
14060375;23.10.2023 7:25;35978854
14006477;19.10.2023 20:41;35001961
14068760;23.10.2023 0:00;35624929
14017986;19.10.2023 0:00;35978804
14017998;19.10.2023 0:00;35978804
14068988;23.10.2023 21:35;37742315
13992860;18.10.2023 0:00;35407422
14018475;20.10.2023 10:10;36475415
14027669;20.10.2023 21:38;37554780
14069410;23.10.2023 22:33;34396329
13976550;17.10.2023 0:00;37490490
13976784;18.10.2023 8:02;37523798
14027710;20.10.2023 21:40;37602860
14027711;20.10.2023 21:40;35493040
13957425;17.10.2023 0:00;35619452
14039021;22.10.2023 11:30;35935799
14039479;22.10.2023 12:48;37879580
14082535;24.10.2023 18:17;35362848
13993418;19.10.2023 9:04;36919563
14002609;19.10.2023 14:06;34631690
14083920;24.10.2023 20:52;36842885
14084477;24.10.2023 21:33;37658420
13950007;16.10.2023 13:22;35994572
14021635;20.10.2023 13:52;36769532
14065782;23.10.2023 0:00;37556682
14077956;24.10.2023 9:31;36586480
14079011;24.10.2023 11:40;35546189
13950429;16.10.2023 14:01;35813448
14003017;19.10.2023 14:44;36436669
14070389;20.10.2023 0:00;37151616
14080089;24.10.2023 13:51;36193726
14082464;24.10.2023 18:09;36963934
14003328;19.10.2023 15:17;35551716
14041836;22.10.2023 18:47;36664992
14070537;20.10.2023 0:00;36171960
14031689;21.10.2023 12:33;36087482
14080888;24.10.2023 15:20;36584849
14081435;24.10.2023 16:20;35881066
14081479;24.10.2023 16:26;37504310
14081970;24.10.2023 17:14;37173364
14082223;24.10.2023 17:44;35838544
13973807;17.10.2023 21:25;36353272
14023330;20.10.2023 15:57;36461666
14082437;24.10.2023 18:07;37198155
14024347;20.10.2023 17:06;36423502
14024349;20.10.2023 17:06;37664460
13969743;17.10.2023 15:01;37289281
14084727;24.10.2023 22:00;36757463
13955951;16.10.2023 21:14;36506764
14067885;23.10.2023 19:50;36910010
14084590;24.10.2023 21:41;37948661
13952226;16.10.2023 16:12;35044170
13955964;16.10.2023 21:15;37307242
13966744;17.10.2023 10:14;37177684
13983560;18.10.2023 8:57;35998838
13955636;16.10.2023 20:58;36524055
14008241;20.10.2023 3:08;37258859
13930526;15.10.2023 21:35;37383889
13956008;16.10.2023 21:17;37810872
13956025;16.10.2023 21:18;37781782
14007169;19.10.2023 21:41;35914220
14007185;19.10.2023 21:42;37959861
13974089;17.10.2023 21:44;37503641
13988041;18.10.2023 18:00;37088621
13953071;16.10.2023 17:15;36455155
13985337;18.10.2023 13:00;37556000
13971720;17.10.2023 18:18;35313566
14012019;20.10.2023 6:34;37074002
14012124;20.10.2023 6:53;36498827
14016610;20.10.2023 8:17;34717163
14119854;26.10.2023 12:19;37041213
14121875;26.10.2023 15:55;38167437
14253716;03.11.2023 14:10;36143222
14254093;03.11.2023 14:32;36501846
14122046;26.10.2023 16:15;35591097
14246304;03.11.2023 8:06;36405236
14263901;03.11.2023 0:00;37595929
14184336;30.10.2023 0:00;37269474
14181224;30.10.2023 20:12;34784199
14198756;31.10.2023 20:39;37387617
14123763;26.10.2023 19:05;37247922
14189478;31.10.2023 7:53;35892127
14125376;26.10.2023 21:38;35684680
14175659;30.10.2023 11:46;36559968
14175670;30.10.2023 11:48;36272579
14259101;03.11.2023 19:15;37369902
14125565;26.10.2023 22:03;37634980
14137628;27.10.2023 9:32;37003893
14194283;31.10.2023 13:32;37879227
14176493;30.10.2023 13:17;35549685
14126064;26.10.2023 23:41;36522330
14141686;27.10.2023 15:35;37685371
14261265;03.11.2023 21:54;36690914
14146075;27.10.2023 22:16;37314401
14169668;30.10.2023 0:00;37480838
14193734;31.10.2023 12:35;37857523
14197157;31.10.2023 18:11;36050060
14197950;31.10.2023 19:22;37654534
14231463;02.11.2023 14:37;35867159
14123980;26.10.2023 19:23;35355763
14124086;26.10.2023 19:39;36933779
14153075;28.10.2023 21:05;36592435
14176000;30.10.2023 12:19;35654490
14194414;31.10.2023 13:44;37478499
14198306;31.10.2023 19:56;37874190
14229684;02.11.2023 11:25;37814853
14118558;26.10.2023 10:09;35893287
14147215;28.10.2023 5:49;36960380
14118763;26.10.2023 10:25;36014234
14179877;30.10.2023 18:09;36509000
14125079;26.10.2023 21:19;37871741
14198619;31.10.2023 20:24;37368897
14118890;26.10.2023 10:41;35985397
14180308;30.10.2023 18:49;37217179
14144811;27.10.2023 20:04;36190608
14144812;27.10.2023 20:06;37542202
14230924;02.11.2023 13:45;37625589
14125690;26.10.2023 22:18;36730721
